경주일자,경주번호,경주장,경주시간,출전번호,마명,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅
2025년07월06일(일),제1경주,서울,10:35,1,고스트,2025/05/31-1R,4,일,국6등급,1000,4,6,6,마이아,55.0,0:13.8,0:40.0,0:14.8,1:04.8,444(4),-
2025년07월06일(일),제1경주,서울,10:35,1,고스트,2025/05/15-4R,1,주,-,1000,10,-,4,코지,55.0,0:14.2,0:39.9,0:14.0,1:05.0,440(0),-
2025년07월06일(일),제1경주,서울,10:35,2,스마트마루,2025/06/22-1R,11,일,국6등급,1200,15,5,9,코지,55.0,0:14.0,0:40.3,0:14.4,1:17.2,450(33),-
2025년07월06일(일),제1경주,서울,10:35,2,스마트마루,2025/04/05-1R,1,일,국6등급,1200,12,2,9,정정희,55.0,0:14.1,0:39.9,0:13.9,1:17.4,417(8),-
2025년07월06일(일),제1경주,서울,10:35,2,스마트마루,2025/02/20-2R,1,주,-,1000,3,-,6,조한별,54.0,0:14.8,0:39.6,0:13.6,1:05.6,409(-6),-
2025년07월06일(일),제1경주,서울,10:35,2,스마트마루,2025/02/13-2R,1,주,-,1000,6,-,7,조한별,54.0,0:15.4,0:40.0,0:13.8,1:06.8,415(0),-
2025년07월06일(일),제1경주,서울,10:35,3,남촌타운,2025/05/29-3R,11,주,-,1000,7,-,3,정우주,54.0,0:15.2,0:37.1,0:12.4,1:04.0,505(24),-
2025년07월06일(일),제1경주,서울,10:35,3,남촌타운,2024/12/01-3R,1,일,국6등급,1400,17,3,7,먼로,55.0,0:13.8,0:40.2,0:13.6,1:30.5,481(-6),-
2025년07월06일(일),제1경주,서울,10:35,3,남촌타운,2024/10/20-7R,1,대,국OPEN,1200,14,5,9,최범현,55.0,0:13.6,0:39.6,0:14.4,1:16.0,487(7),-
2025년07월06일(일),제1경주,서울,10:35,3,남촌타운,2024/07/28-1R,2,일,국6등급,1200,12,4,5,임다빈,55.0,0:13.6,0:38.9,0:13.8,1:15.5,480(9),-
2025년07월06일(일),제1경주,서울,10:35,3,남촌타운,2024/06/13-5R,7,주,-,1000,6,-,6,임다빈,55.0,0:15.0,0:37.1,0:12.3,1:04.8,471(0),-
2025년07월06일(일),제1경주,서울,10:35,4,런던몬스터,2025/06/12-2R,1,주,-,1000,3,-,6,정우주,54.0,0:14.0,0:38.3,0:13.8,1:03.0,454(-15),-
2025년07월06일(일),제1경주,서울,10:35,4,런던몬스터,2025/06/05-4R,8,주,-,1000,3,-,9,정우주,54.0,0:15.3,0:39.9,0:14.4,1:06.7,469(0),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/06/14-2R,7,일,국6등급,1300,3,4,7,김태훈,55.0,0:14.0,0:41.7,0:15.0,1:25.0,440(0),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/05/18-1R,1,일,국6등급,1300,14,6,7,오수철,55.0,0:14.1,0:41.0,0:14.6,1:24.5,440(6),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/04/20-1R,6,일,국6등급,1200,9,6,6,조상범,55.0,0:14.2,0:41.0,0:14.8,1:18.6,434(1),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/03/22-1R,1,일,국6등급,1200,5,8,9,오수철,54.0,0:14.2,0:43.1,0:15.8,1:20.5,433(2),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/02/22-1R,9,일,국6등급,1200,3,7,11,오수철,54.5,0:14.8,0:43.4,0:16.0,1:22.5,431(-1),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/01/23-3R,2,주,-,1000,2,-,3,오수철,55.0,0:14.7,0:38.8,0:13.3,1:04.9,432(-6),-
2025년07월06일(일),제1경주,서울,10:35,5,스마트밍크,2025/01/16-3R,2,주,-,1000,4,-,7,오수철,54.0,0:15.0,0:40.4,0:14.3,1:07.1,438(0),-
2025년07월06일(일),제1경주,서울,10:35,6,트리플팔메토,2025/05/24-1R,4,일,국6등급,1200,13,5,5,김동수,55.0,0:14.4,0:38.8,0:13.1,1:17.9,501(-12),-
2025년07월06일(일),제1경주,서울,10:35,6,트리플팔메토,2025/04/12-1R,4,일,국6등급,1200,5,5,8,김동수,55.0,0:14.8,0:40.6,0:14.4,1:19.7,513(-4),-
2025년07월06일(일),제1경주,서울,10:35,6,트리플팔메토,2025/03/09-1R,10,일,국6등급,1200,11,3,10,송재철,54.0,0:14.6,0:39.3,0:13.7,1:17.7,517(6),-
2025년07월06일(일),제1경주,서울,10:35,6,트리플팔메토,2024/12/05-4R,6,주,-,1000,15,-,8,송재철,54.0,0:14.5,0:39.6,0:13.6,1:05.3,511(0),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2025/05/29-4R,10,주,-,1000,7,-,3,조상범,55.0,0:14.5,0:38.3,0:13.6,1:03.9,499(1),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2025/01/11-3R,2,일,국6등급,1300,5,5,11,이철경,56.0,0:14.0,0:44.0,0:16.8,1:27.3,498(-5),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2024/12/14-4R,3,일,국6등급,1200,8,7,5,이철경,55.0,0:14.2,0:39.5,0:14.2,1:17.8,503(7),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2024/11/10-1R,2,일,국6등급,1200,5,5,5,이철경,55.0,0:13.5,0:40.2,0:15.0,1:17.3,496(0),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2024/10/13-2R,7,일,국6등급,1200,3,4,9,이철경,55.0,0:13.8,0:40.2,0:15.3,1:17.4,496(11),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2024/09/14-1R,12,일,국6등급,1000,16,4,11,이철경,55.0,0:13.6,0:39.4,0:14.3,1:04.3,485(-27),-
2025년07월06일(일),제1경주,서울,10:35,7,마니노다지,2024/08/29-1R,4,주,-,1000,6,-,6,이철경,53.0,0:14.3,0:39.9,0:14.3,1:05.4,512(0),-
2025년07월06일(일),제1경주,서울,10:35,8,와달비,2025/05/29-3R,4,주,-,1000,7,-,8,오수철,54.0,0:14.7,0:39.7,0:14.2,1:05.5,450(-5),-
2025년07월06일(일),제1경주,서울,10:35,8,와달비,2025/05/08-3R,2,주,-,1000,9,-,5,오수철,55.0,0:15.2,0:39.3,0:13.1,1:06.3,455(0),-
2025년07월06일(일),제1경주,서울,10:35,9,크리솔동해,2025/06/12-2R,11,주,-,1000,3,-,4,코지,56.0,0:14.1,0:37.8,0:13.3,1:02.8,503(10),-
2025년07월06일(일),제1경주,서울,10:35,9,크리솔동해,2025/01/26-2R,1,일,국6등급,1400,3,6,2,코지,56.5,0:14.1,0:40.6,0:14.3,1:30.0,493(14),-
2025년07월06일(일),제1경주,서울,10:35,9,크리솔동해,2024/11/14-4R,4,주,-,1000,3,-,6,코지,55.0,0:14.3,0:37.4,0:12.7,1:02.9,479(-21),-
2025년07월06일(일),제1경주,서울,10:35,9,크리솔동해,2024/10/17-3R,1,주,-,1000,3,-,9,코지,55.0,0:17.6,0:38.4,0:12.5,1:08.7,500(0),-
2025년07월06일(일),제1경주,서울,10:35,10,후다닥,2025/05/29-4R,2,주,-,1000,7,-,4,오수철,55.0,0:14.2,0:39.1,0:14.1,1:04.0,504(4),-
2025년07월06일(일),제1경주,서울,10:35,10,후다닥,2025/05/08-1R,2,주,-,1000,9,-,7,오수철,55.0,0:14.8,0:40.5,0:14.2,1:07.8,500(0),-
2025년07월06일(일),제1경주,서울,10:35,11,구룡천하,2025/06/05-3R,6,주,-,1000,3,-,7,김효정,54.0,0:14.3,0:40.0,0:14.7,1:05.0,514(-13),-
2025년07월06일(일),제1경주,서울,10:35,11,구룡천하,2025/05/15-1R,3,주,-,1000,10,-,7,김효정,54.0,0:15.3,0:39.4,0:14.0,1:06.4,527(3),-
2025년07월06일(일),제1경주,서울,10:35,11,구룡천하,2024/10/10-5R,1,주,-,1000,3,-,6,김용근,53.0,0:15.1,0:40.5,0:14.1,1:07.2,524(0),-
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2025/05/31-4R,1,일,국5등급,1400,4,6,5,이혁,54.5,0:14.6,0:39.1,0:13.4,1:30.3,470(-13),33
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2025/03/02-5R,6,일,국5등급,1300,4,6,10,마이아,54.0,0:14.0,0:40.4,0:14.3,1:24.3,483(5),33
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2025/01/25-6R,2,일,국5등급,1300,3,6,2,마이아,53.0,0:13.7,0:38.4,0:13.6,1:22.0,478(-1),30
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2025/01/05-5R,6,일,국5등급,1300,7,5,7,장추열,54.0,0:14.3,0:38.9,0:13.6,1:23.0,479(-2),31
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/12/15-4R,4,일,국5등급,1300,8,8,5,장추열,54.0,0:14.3,0:39.5,0:13.5,1:23.5,481(1),31
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/11/09-6R,6,일,국5등급,1200,6,5,5,김정준,53.0,0:14.1,0:37.6,0:13.0,1:15.3,480(-2),31
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/10/06-6R,7,일,국5등급,1300,3,3,3,김정준,52.5,0:14.3,0:37.4,0:13.4,1:21.0,482(-9),30
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/09/01-5R,9,일,국5등급,1300,4,4,7,이동하,52.5,0:14.0,0:39.0,0:14.1,1:22.5,491(-4),30
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/07/13-4R,3,일,국6등급,1300,9,3,1,장추열,54.0,0:13.8,0:38.2,0:13.6,1:21.1,495(-6),-
2025년07월06일(일),제2경주,서울,11:00,1,샤인볼트,2024/06/02-1R,5,일,국6등급,1200,3,4,5,장추열,54.0,0:14.5,0:38.1,0:13.3,1:15.9,501(3),-
2025년07월06일(일),제2경주,서울,11:00,2,골드캐처,2025/06/07-2R,10,일,국6등급,1300,3,5,1,빅투아르,55.0,0:13.9,0:39.2,0:13.8,1:22.3,464(-20),-
2025년07월06일(일),제2경주,서울,11:00,2,골드캐처,2025/04/12-1R,10,일,국6등급,1200,5,5,4,김정준,55.0,0:14.6,0:40.5,0:14.6,1:18.9,484(-12),-
2025년07월06일(일),제2경주,서울,11:00,2,골드캐처,2025/03/06-1R,3,주,-,1000,16,-,6,김정준,55.0,0:15.4,0:37.9,0:12.6,1:04.6,496(0),-
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/06/07-3R,2,일,국5등급,1400,3,5,8,임다빈,52.0,0:13.6,0:42.0,0:15.1,1:31.3,504(-4),28
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/05/03-2R,5,일,국5등급,1200,18,4,9,임다빈,53.0,0:14.2,0:39.0,0:13.7,1:16.5,508(2),28
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/04/05-5R,1,일,국5등급,1200,13,2,4,임다빈,52.0,0:13.9,0:38.2,0:13.4,1:15.1,506(-6),28
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/03/01-2R,10,일,국6등급,1200,3,6,1,임다빈,54.5,0:14.3,0:38.8,0:13.6,1:16.9,512(9),-
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/02/06-3R,6,주,-,1000,6,-,6,임다빈,55.0,0:14.6,0:38.1,0:13.2,1:04.2,509(6),-
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2025/01/04-1R,2,일,국6등급,1200,3,5,12,문정균,54.0,0:14.0,0:43.4,0:15.0,1:22.3,503(-18),-
2025년07월06일(일),제2경주,서울,11:00,3,지나송,2024/12/05-3R,3,주,-,1000,15,-,7,임다빈,55.0,0:14.4,0:37.9,0:12.8,1:03.7,521(0),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2025/05/31-4R,8,일,국5등급,1400,4,6,2,문세영,53.5,0:13.7,0:38.6,0:13.6,1:28.6,453(2),31
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2025/04/27-5R,7,일,국5등급,1400,7,6,3,문세영,54.0,0:13.5,0:40.6,0:14.5,1:29.7,451(2),30
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2025/03/09-2R,2,일,국6등급,1300,11,3,1,문세영,54.5,0:13.5,0:38.1,0:13.1,1:21.6,449(2),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2025/01/25-5R,7,일,국6등급,1300,3,6,5,이동하,54.5,0:14.2,0:39.8,0:13.7,1:25.4,447(4),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2024/12/21-2R,2,일,국6등급,1300,10,8,5,문세영,53.0,0:13.8,0:40.7,0:14.2,1:24.2,443(-6),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2024/11/30-1R,7,일,국6등급,1300,18,3,2,문세영,54.0,0:13.6,0:38.6,0:13.7,1:22.1,449(2),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2024/10/26-1R,1,일,국6등급,1200,14,2,4,문세영,54.0,0:13.4,0:39.6,0:14.3,1:15.6,447(5),-
2025년07월06일(일),제2경주,서울,11:00,4,수향미인,2024/10/04-2R,6,주,-,1000,3,-,2,문세영,55.0,0:14.2,0:38.3,0:13.2,1:03.6,442(0),-
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/06/14-4R,6,일,국5등급,1300,3,4,5,해리카심,52.0,0:14.8,0:38.3,0:13.4,1:22.1,439(7),25
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/05/25-3R,4,일,국5등급,1400,10,4,7,해리카심,52.0,0:14.7,0:39.1,0:13.4,1:29.9,432(-9),26
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/05/04-4R,6,일,국5등급,1400,15,4,10,조인권,52.0,0:13.7,0:41.0,0:14.6,1:30.0,441(0),27
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/04/12-5R,8,일,국5등급,1200,7,5,11,조인권,52.0,0:14.5,0:38.9,0:13.5,1:17.3,441(3),28
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/03/22-4R,4,일,국5등급,1400,5,8,6,해리카심,53.0,0:14.0,0:42.3,0:14.8,1:31.6,438(6),29
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2025/02/15-4R,11,일,국5등급,1300,4,6,8,마이아,53.5,0:14.3,0:40.9,0:14.7,1:23.9,432(0),30
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2024/12/29-5R,7,일,국5등급,1400,4,4,4,코지,53.5,0:14.6,0:37.9,0:13.2,1:28.9,432(-3),30
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2024/12/08-4R,4,일,국5등급,1400,13,4,10,유승완,52.5,0:14.5,0:39.4,0:13.8,1:30.0,435(-3),30
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2024/11/09-2R,7,일,국6등급,1200,6,5,1,마이아,54.0,0:13.9,0:37.1,0:12.9,1:14.2,438(-6),-
2025년07월06일(일),제2경주,서울,11:00,5,학산대세,2024/10/20-2R,1,일,국6등급,1400,15,5,2,조인권,54.0,0:13.9,0:38.7,0:13.7,1:29.3,444(6),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2025/06/08-3R,4,일,국5등급,1200,3,5,6,정정희,52.0,0:14.5,0:38.1,0:13.7,1:16.3,421(-4),27
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2025/05/18-4R,11,일,국5등급,1300,13,6,5,정정희,53.0,0:14.0,0:40.3,0:14.6,1:23.7,425(7),27
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2025/04/12-1R,2,일,국6등급,1200,5,5,1,김태훈,55.0,0:14.0,0:40.7,0:14.8,1:18.2,418(6),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2025/03/30-1R,1,일,국6등급,1200,3,7,5,김태훈,54.5,0:14.1,0:40.3,0:13.9,1:17.9,412(-9),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2025/02/08-2R,8,일,국6등급,1200,5,6,7,이상규,51.5,0:14.6,0:39.6,0:14.1,1:18.4,421(-11),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2024/12/14-1R,6,일,국6등급,1200,8,7,7,이상규,51.0,0:14.2,0:41.4,0:15.1,1:19.2,432(6),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2024/11/07-3R,3,주,-,1000,6,-,6,이상규,53.0,0:14.0,0:38.6,0:13.7,1:04.0,426(4),-
2025년07월06일(일),제2경주,서울,11:00,6,럭키데이,2024/10/10-5R,2,주,-,1000,3,-,7,빅투아르,55.0,0:14.7,0:41.7,0:15.4,1:07.4,422(0),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2025/05/10-1R,7,일,국6등급,1300,20,4,2,코지,55.0,0:13.3,0:39.6,0:13.6,1:22.4,455(0),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2025/04/13-1R,5,일,국6등급,1200,16,5,4,코지,55.0,0:13.9,0:39.2,0:14.0,1:16.9,455(9),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2025/03/16-1R,11,일,국6등급,1200,7,6,5,코지,54.5,0:14.8,0:40.0,0:14.0,1:18.9,446(1),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2025/03/01-3R,2,일,국6등급,1300,3,6,8,코지,54.5,0:13.9,0:40.3,0:14.3,1:24.5,445(1),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2025/01/04-4R,6,일,국6등급,1300,3,5,8,문세영,55.0,0:14.1,0:39.9,0:13.9,1:24.1,444(-8),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2024/11/23-3R,4,일,국6등급,1200,4,5,3,코지,55.0,0:14.2,0:38.2,0:13.2,1:16.5,452(-2),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2024/10/19-4R,3,일,국6등급,1300,19,4,6,송재철,55.0,0:13.8,0:39.2,0:13.8,1:23.8,454(3),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2024/08/17-3R,1,일,국6등급,1200,4,4,2,오수철,55.0,0:13.8,0:38.6,0:13.4,1:15.5,451(8),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2024/07/14-1R,8,일,국6등급,1200,6,3,9,송재철,54.0,0:13.8,0:40.0,0:14.3,1:17.2,443(22),-
2025년07월06일(일),제2경주,서울,11:00,7,다이아룩,2024/06/20-4R,5,주,-,1000,2,-,8,송재철,53.0,0:14.5,0:38.2,0:13.3,1:04.6,437(16),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/06/22-4R,3,일,국5등급,1400,15,5,5,이동하,52.0,0:14.0,0:40.2,0:14.4,1:29.7,504(8),26
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/05/24-2R,3,일,국6등급,1400,13,5,2,장추열,55.0,0:14.2,0:39.5,0:13.9,1:29.4,496(8),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/04/26-3R,3,일,국6등급,1400,9,6,4,장추열,55.0,0:14.6,0:41.1,0:14.1,1:31.2,488(-1),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/03/30-3R,7,일,국6등급,1700,3,7,6,김태훈,54.5,0:14.7,0:42.6,0:14.6,1:54.6,489(13),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/03/02-3R,8,일,국6등급,1400,4,6,4,장추열,54.5,0:14.5,0:40.7,0:14.4,1:31.6,476(-14),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2025/01/11-3R,10,일,국6등급,1300,5,5,10,정정희,54.5,0:14.6,0:39.6,0:13.7,1:24.3,490(8),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2024/12/21-3R,3,일,국6등급,1400,10,8,7,장추열,54.0,0:15.1,0:40.6,0:14.0,1:32.0,482(-6),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2024/11/23-4R,8,일,국6등급,1400,4,5,6,푸르칸,54.0,0:14.5,0:38.9,0:13.5,1:30.6,488(0),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2024/11/09-3R,3,일,국6등급,1700,6,5,6,마이아,54.0,0:14.4,0:42.1,0:14.8,1:55.0,488(2),-
2025년07월06일(일),제2경주,서울,11:00,8,포에틱누비,2024/10/12-4R,1,일,국6등급,1300,3,3,3,정도윤,54.0,0:14.1,0:38.5,0:13.2,1:22.8,486(1),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2025/06/08-3R,11,일,국5등급,1200,3,5,4,정우주,53.0,0:13.7,0:39.0,0:13.8,1:16.0,491(16),29
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2025/05/08-3R,9,주,-,1000,9,-,2,정우주,54.0,0:14.1,0:38.8,0:13.9,1:03.9,495(20),29
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2024/07/27-4R,11,일,국5등급,1300,15,3,8,해리카심,52.5,0:13.2,0:40.2,0:14.7,1:22.6,475(5),29
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2024/05/05-6R,9,일,국5등급,1300,13,2,7,씨씨웡,52.0,0:13.6,0:39.2,0:14.0,1:21.2,470(-5),29
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2024/03/23-3R,7,일,국6등급,1300,6,6,1,씨씨웡,54.0,0:13.9,0:39.0,0:13.5,1:22.4,475(3),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2024/02/24-4R,12,일,국6등급,1300,15,6,7,유승완,54.0,0:13.8,0:41.3,0:14.6,1:24.3,472(-6),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2024/01/20-3R,3,일,국6등급,1300,16,6,5,유승완,54.0,0:13.7,0:39.4,0:13.6,1:23.2,478(-3),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2023/12/17-1R,5,일,국6등급,1200,19,5,6,송재철,53.0,0:14.0,0:39.6,0:13.9,1:16.9,481(-3),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2023/11/11-2R,5,일,국6등급,1200,11,6,5,송재철,54.0,0:13.8,0:39.5,0:13.7,1:16.8,484(4),-
2025년07월06일(일),제2경주,서울,11:00,9,안양쓰나미,2023/10/07-3R,3,일,국6등급,1200,13,6,6,송재철,53.0,0:13.8,0:39.9,0:14.0,1:17.3,480(-2),-
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2025/04/19-4R,2,일,국5등급,1300,8,7,1,조재로,52.0,0:13.8,0:39.8,0:13.8,1:23.2,500(15),25
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2025/03/02-4R,5,일,국5등급,1200,4,6,6,조재로,52.0,0:14.3,0:38.6,0:13.4,1:16.9,485(8),26
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/12/29-5R,6,일,국5등급,1400,4,4,6,조재로,52.0,0:14.5,0:38.5,0:13.3,1:29.2,477(-19),27
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/11/24-5R,3,일,국5등급,1300,4,5,9,조재로,52.0,0:14.0,0:38.5,0:13.4,1:23.0,496(-4),27
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/10/13-5R,8,일,국5등급,1400,3,4,6,정우주,51.0,0:14.2,0:39.4,0:14.0,1:30.0,500(-12),27
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/08/31-3R,3,일,국6등급,1300,4,5,2,조재로,55.0,0:14.2,0:39.9,0:14.0,1:23.1,512(7),-
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/05/19-2R,9,일,국6등급,1300,8,3,9,정도윤,54.0,0:14.7,0:40.1,0:14.1,1:24.2,505(-6),-
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/03/17-2R,8,일,국6등급,1200,3,6,2,조재로,54.0,0:14.3,0:38.0,0:12.7,1:16.7,511(4),-
2025년07월06일(일),제2경주,서울,11:00,10,동키플레이,2024/02/15-1R,2,주,-,1000,9,-,6,조재로,54.0,0:15.9,0:38.4,0:12.7,1:05.8,507(0),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2025/06/07-4R,6,일,국5등급,1200,3,5,7,김정준,55.0,0:14.0,0:39.7,0:14.3,1:16.7,451(-3),34
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2025/05/03-2R,2,일,국5등급,1200,18,4,1,김정준,52.5,0:13.9,0:37.6,0:13.1,1:14.4,454(2),27
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2025/03/29-3R,5,일,국5등급,1400,3,7,5,이용호,52.5,0:14.1,0:40.5,0:14.4,1:31.6,452(0),27
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2025/02/22-1R,5,일,국6등급,1200,3,7,1,김정준,55.0,0:14.1,0:39.9,0:14.3,1:18.1,452(-8),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2025/01/18-2R,3,일,국6등급,1400,4,6,5,김정준,54.5,0:13.9,0:39.8,0:14.3,1:31.0,460(5),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2024/10/05-3R,11,일,국6등급,1300,3,3,6,김정준,55.0,0:13.8,0:38.9,0:13.9,1:22.8,455(10),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2024/08/25-4R,7,일,국6등급,1400,12,5,3,김정준,54.0,0:13.9,0:41.4,0:15.1,1:31.2,445(-9),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2024/07/21-1R,7,일,국6등급,1200,20,3,11,씨씨웡,55.0,0:14.0,0:40.5,0:15.2,1:18.6,454(2),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2024/06/15-3R,1,일,국6등급,1300,5,6,5,김용근,55.0,0:13.9,0:39.2,0:13.5,1:24.0,452(-5),-
2025년07월06일(일),제2경주,서울,11:00,11,플라잉라이언,2024/05/12-1R,1,일,국6등급,1300,15,3,7,김용근,54.0,0:14.0,0:40.0,0:14.2,1:24.0,457(8),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/06/07-1R,7,일,국6등급,1200,3,5,2,마이아,55.0,0:14.0,0:39.7,0:14.3,1:16.4,459(5),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/05/24-2R,8,일,국6등급,1400,13,5,8,코지,55.0,0:14.5,0:41.6,0:15.5,1:32.6,454(-10),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/04/26-2R,3,일,국6등급,1300,9,6,2,코지,55.0,0:14.5,0:40.1,0:14.3,1:23.8,464(-8),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/04/05-1R,10,일,국6등급,1200,12,2,7,김성현,52.0,0:13.9,0:39.9,0:14.5,1:16.8,472(1),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/03/15-2R,8,일,국6등급,1200,7,6,7,유승완,54.5,0:14.2,0:39.9,0:14.2,1:17.2,471(3),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/02/15-2R,8,일,국6등급,1200,4,6,8,코지,54.5,0:14.4,0:40.7,0:14.9,1:18.5,468(2),-
2025년07월06일(일),제3경주,서울,11:25,1,굿프렌드,2025/01/18-1R,5,일,국6등급,1200,4,6,3,유승완,54.5,0:14.5,0:39.6,0:14.2,1:17.6,466(4),-
